SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "J1:Power, max=7.33E003"
Line, "Line.oh_b46251", "b46250.3", "b46251.3", 6592, 2,  0, 0, 7.1995579, 0, 1584574, 14286741, 1584641, 14286608, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b60755", "b18926.3", "b60755.3", 6656, 2,  0, 0, 7.1995579, 0, 1600537, 14288381, 1600611, 14288357, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b19042", "b19040.1.2.3", "b19042.1.2.3", 6720, 6,  0, 0, 7.1995579, 0, 1582367, 14282688, 1582135, 14282625, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18925", "b18924.1.2.3", "b18925.1.2.3", 6912, 6,  0, 0, 7.1995579, 0, 1600285, 14288225, 1600397, 14288299, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b22569", "b22561.1", "b22569.1", 7104, 2,  0, 0, 7.1995579, 0, 1594689, 14276300, 1595155, 14276169, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4588", "b4591.1.2.3", "b4588.1.2.3", 7168, 6,  0, 0, 7.1995579, 0, 1580322, 14287934, 1580151, 14288073, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b23880", "b23879.3", "b23880.3", 7360, 2,  0, 0, 7.1995579, 0, 1587839, 14288777, 1588071, 14288917, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b3066", "b9952.2.3", "b3066.2.3", 7424, 4,  0, 0, 7.1995579, 0, 1583094, 14287863, 1583257, 14288115, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b60404", "b60407.2", "b60404.2", 7552, 2,  0, 0, 7.1995579, 0, 1599496, 14289479, 1598895, 14289467, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b5199", "b13630.1.2.3", "b5199.1.2.3", 7616, 6,  0, 0, 7.1995579, 0, 1594211, 14272550, 1594108, 14272480, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b63365", "b63363.2", "b63365.2", 7808, 2,  0, 0, 7.1995579, 0, 1600412, 14296112, 1600272, 14295978, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b26203", "b26202.3", "b26203.3", 7872, 2,  0, 0, 7.1995579, 0, 1586877, 14291469, 1586966, 14291591, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18823", "b4824.1.2.3", "b18823.1.2.3", 7936, 6,  0, 0, 7.1995579, 0, 1585120, 14283418, 1585140, 14283394, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b61253", "b18938.3", "b61253.3", 8128, 2,  0, 0, 7.1995579, 0, 1602092, 14289330, 1602101, 14289260, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b23869", "b23868.3", "b23869.3", 8192, 2,  0, 0, 7.1995579, 0, 1585340, 14287834, 1585566, 14287945, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b56446", "b2547.1", "b56446.1", 8256, 2,  0, 0, 7.1995579, 0, 1594263, 14275660, 1594256, 14275594, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_6040429119", "6039329105.3", "6040429119.3", 8320, 2,  0, 0, 7.1995579, 0, 1603920, 14291046, 1604028, 14291192, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b43429", "b43427.1.2", "b43429.1.2", 8384, 4,  0, 0, 7.1995579, 0, 1601093, 14296047, 1600866, 14296096, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b19183", "b19181.1.2.3", "b19183.1.2.3", 8512, 6,  0, 0, 7.1995579, 0, 1582707, 14284776, 1582702, 14284984, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5992128369", "g36581.3", "5992128369.3", 8704, 2,  0, 0, 7.1995579, 0, 1599087, 14283481, 1599217, 14283688, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18986", "b18982.3", "b18986.3", 8768, 2,  0, 0, 7.1995579, 0, 1607672, 14292740, 1608175, 14293047, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b13651", "b8594.1.2.3", "b13651.1.2.3", 8832, 6,  0, 0, 7.1995579, 0, 1582673, 14286006, 1582664, 14286174, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_6034528885", "6031828869.3", "6034528885.3", 9024, 2,  0, 0, 7.1995579, 0, 1603188, 14288679, 1603452, 14288843, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_6034628876", "6034528885.3", "6034628876.3", 9088, 2,  0, 0, 7.1995579, 0, 1603452, 14288843, 1603465, 14288763, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b62634", "b37083.1", "b62634.1", 9152, 2,  0, 0, 7.1995579, 0, 1583341, 14285329, 1583345, 14285257, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b17575", "b3065.2.3", "b17575.2.3", 9216, 4,  0, 0, 7.1995579, 0, 1583625, 14288682, 1583715, 14288820, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b10925", "b4588.3", "b10925.3", 9344, 2,  0, 0, 7.1995579, 0, 1580151, 14288073, 1580090, 14287947, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b23406", "b23405.1", "b23406.1", 9408, 2,  0, 0, 7.1995579, 0, 1591530, 14272445, 1591341, 14272255, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4594", "b4598.1.2.3", "b4594.1.2.3", 9472, 6,  0, 0, 7.1995579, 0, 1580995, 14287508, 1580595, 14287760, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_6018228840", "b52160.3", "6018228840.3", 9664, 2,  0, 0, 7.1995579, 0, 1601776, 14288569, 1601833, 14288403, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5934528183", "5938028173.3", "5934528183.3", 9728, 2,  0, 0, 7.1995579, 0, 1593793, 14281719, 1593448, 14281820, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b5185", "b5186.1.2.3", "b5185.1.2.3", 9792, 6,  0, 0, 7.1995579, 0, 1593371, 14273650, 1593269, 14273746, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b48180", "b48179.3", "b48180.3", 9984, 2,  0, 0, 7.1995579, 0, 1602881, 14288485, 1602980, 14288327, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.ug_5985928722", "b18911.1", "5985928722.1", 10048, 2,  0, 0, 7.1995579, 0, 1598625, 14287211, 1598587, 14287221, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g35573", "g35572.1.2.3", "g35573.1.2.3", 10112, 6,  0, 0, 7.1995579, 0, 1578082, 14291283, 1577971, 14291212, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4867", "b10227.1.3", "b4867.1.3", 10304, 4,  0, 0, 7.1995579, 0, 1584242, 14282804, 1584294, 14282855, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b59582", "b39817.3", "b59582.3", 10432, 2,  0, 0, 7.1995579, 0, 1602313, 14288490, 1602171, 14288553, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g33468", "g33465.2", "g33468.2", 10496, 2,  0, 0, 7.1995579, 0, 1597785, 14289443, 1597252, 14289430, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b50641", "b50640.1", "b50641.1", 10560, 2,  0, 0, 7.1995579, 0, 1608653, 14297539, 1608695, 14297583, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b51327", "b42556.2", "b51327.2", 10624, 2,  0, 0, 7.1995579, 0, 1600605, 14289496, 1600438, 14289494, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b16708", "b16709.3", "b16708.3", 10688, 2,  0, 0, 7.1995579, 0, 1584804, 14286132, 1584906, 14285969, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b56679", "b56678.2", "b56679.2", 10752, 2,  0, 0, 7.1995579, 0, 1599515, 14297884, 1599592, 14298069, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4861", "b4862.1.2.3", "b4861.1.2.3", 10816, 6,  0, 0, 7.1995579, 0, 1584002, 14282677, 1583919, 14282755, 16711680, 4, 0, 0, 0, 0, 16, 1
Line, "Line.oh_6000828811", "b18921.1.2.3", "6000828811.1.2.3", 11008, 6,  0, 0, 7.1995579, 0, 1599894, 14287987, 1600082, 14288101, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18995", "b18989.3", "b18995.3", 11200, 2,  0, 0, 7.1995579, 0, 1608554, 14293279, 1609317, 14293746, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b55822", "b39822.3", "b55822.3", 11264, 2,  0, 0, 7.1995579, 0, 1601738, 14287595, 1601635, 14287439, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g42394", "g42393.3", "g42394.3", 11328, 2,  0, 0, 7.1995579, 0, 1592014, 14282235, 1591994, 14282349, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b36183", "b36181.3", "b36183.3", 11392, 2,  0, 0, 7.1995579, 0, 1596583, 14279422, 1596854, 14279863, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b62294", "b61236.3", "b62294.3", 11456, 2,  0, 0, 7.1995579, 0, 1586884, 14279509, 1586734, 14279344, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g35320", "g35318.2", "g35320.2", 11520, 2,  0, 0, 7.1995579, 0, 1596932, 14293487, 1596854, 14293295, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b61013", "b61012.3", "b61013.3", 11584, 2,  0, 0, 7.1995579, 0, 1590661, 14282628, 1590852, 14282573, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5864528351", "5863228358.1.2.3", "5864528351.1.2.3", 11648, 6,  0, 0, 7.1995579, 0, 1586392, 14283651, 1586465, 14283531, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b41876", "b41874.1.2", "b41876.1.2", 11840, 4,  0, 0, 7.1995579, 0, 1601757, 14295922, 1601463, 14295980, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g40623", "b12328.1", "g40623.1", 11968, 2,  0, 0, 7.1995579, 0, 1607933, 14294680, 1607964, 14294857, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b34541", "b24157.1.2.3", "b34541.1.2.3", 12032, 6,  0, 0, 7.1995579, 0, 1589028, 14285303, 1588996, 14285497, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b34545", "b34542.1.2.3", "b34545.1.2.3", 12224, 6,  0, 0, 7.1995579, 0, 1588933, 14285894, 1588759, 14286944, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b19071", "b19069.3", "b19071.3", 12416, 2,  0, 0, 7.1995579, 0, 1580835, 14281896, 1580777, 14281700, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b39820", "g40318.3", "b39820.3", 12480, 2,  0, 0, 7.1995579, 0, 1602037, 14288057, 1601971, 14287956, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5857829226", "b55237.3", "5857829226.3", 12544, 2,  0, 0, 7.1995579, 0, 1585743, 14292155, 1585790, 14292255, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g36737", "b4541.1", "g36737.1", 12608, 2,  0, 0, 7.1995579, 0, 1577206, 14292839, 1577295, 14292867, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b9951", "b12753.2.3", "b9951.2.3", 12672, 4,  0, 0, 7.1995579, 0, 1582843, 14287477, 1582928, 14287607, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5920428274", "5918528239.3", "5920428274.3", 12800, 2,  0, 0, 7.1995579, 0, 1591845, 14282387, 1592032, 14282740, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b24281", "b24280.3", "b24281.3", 12864, 2,  0, 0, 7.1995579, 0, 1569449, 14269420, 1569565, 14269330, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18912", "b18911.1.2.3", "b18912.1.2.3", 12928, 6,  0, 0, 7.1995579, 0, 1598625, 14287211, 1598782, 14287307, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b16655", "b42005.1", "b16655.1", 13120, 2,  0, 0, 7.1995579, 0, 1592855, 14276950, 1592223, 14277205, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b60940", "b60939.3", "b60940.3", 13184, 2,  0, 0, 7.1995579, 0, 1594935, 14281386, 1594656, 14281468, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4579", "b17220.1.2.3", "b4579.1.2.3", 13248, 6,  0, 0, 7.1995579, 0, 1579644, 14288859, 1579555, 14289018, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b47686", "b978.3", "b47686.3", 13440, 2,  0, 0, 7.1995579, 0, 1594230, 14285782, 1594246, 14285649, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4994", "b4995.1.2.3", "b4994.1.2.3", 13504, 6,  0, 0, 7.1995579, 0, 1591204, 14275706, 1591119, 14275790, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b61632", "b61631.1.2.3", "b61632.1.2.3", 13696, 6,  0, 0, 7.1995579, 0, 1588857, 14286971, 1589030, 14287174, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18886", "b18884.1.2.3", "b18886.1.2.3", 13888, 6,  0, 0, 7.1995579, 0, 1595017, 14286063, 1595290, 14286133, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18898", "b18887.1.2.3", "b18898.1.2.3", 14080, 6,  0, 0, 7.1995579, 0, 1595423, 14286170, 1597025, 14286603, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_5979429639", "5982129657.2", "5979429639.2", 14272, 2,  0, 0, 7.1995579, 0, 1598199, 14296570, 1597944, 14296397, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18941", "6022828946.1.2.3", "b18941.1.2.3", 14336, 6,  0, 0, 7.1995579, 0, 1602295, 14289454, 1602476, 14289558, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b47666", "b47665.1.2.3", "b47666.1.2.3", 14528, 6,  0, 0, 7.1995579, 0, 1581600, 14282448, 1581614, 14282245, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b29518", "b394.2", "b29518.2", 14720, 2,  0, 0, 7.1995579, 0, 1586924, 14282490, 1587155, 14282627, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_g40138", "g43124.3", "g40138.3", 14784, 2,  0, 0, 7.1995579, 0, 1602146, 14287897, 1602196, 14287817, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b18855", "b18853.1.2.3", "b18855.1.2.3", 14848, 6,  0, 0, 7.1995579, 0, 1590523, 14284844, 1590805, 14284922, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.oh_b4673", "b4676.1.2.3", "b4673.1.2.3", 15040, 6,  0, 0, 7.1995579, 0, 1583290, 14282934, 1583004, 14282860, 16711680, 1, 0, 0, 0, 0, 16, 1
